Timestamp;X;Y;X;Y;rol
24122000;0.000000E+000;0.000000E+000;2.871471E+001;-4.902512E+001;2.871471E+001
24135000;0.000000E+000;0.000000E+000;2.675371E+001;-4.860491E+001;2.675371E+001
24147000;0.000000E+000;0.000000E+000;2.689378E+001;-4.972548E+001;2.689378E+001
24160000;0.000000E+000;0.000000E+000;2.689378E+001;-5.035581E+001;2.689378E+001
24173000;0.000000E+000;0.000000E+000;2.962518E+001;-5.014570E+001;2.962518E+001
24184000;0.000000E+000;0.000000E+000;3.088583E+001;-4.916519E+001;3.088583E+001
24196000;0.000000E+000;0.000000E+000;3.123601E+001;-4.902512E+001;3.123601E+001
24209000;0.000000E+000;0.000000E+000;3.193637E+001;-4.937530E+001;3.193637E+001
24221000;0.000000E+000;0.000000E+000;3.277679E+001;-4.853487E+001;3.277679E+001
24233000;0.000000E+000;0.000000E+000;3.319701E+001;-4.748434E+001;3.319701E+001
24245000;0.000000E+000;0.000000E+000;3.221651E+001;-4.657387E+001;3.221651E+001
24258000;0.000000E+000;0.000000E+000;3.151615E+001;-4.671394E+001;3.151615E+001
24270000;0.000000E+000;0.000000E+000;3.102590E+001;-4.685402E+001;3.102590E+001
24283000;0.000000E+000;0.000000E+000;2.997536E+001;-4.608362E+001;2.997536E+001
24295000;0.000000E+000;0.000000E+000;2.920497E+001;-4.643380E+001;2.850461E+001
24307000;0.000000E+000;0.000000E+000;2.906489E+001;-4.678398E+001;2.906489E+001
24320000;0.000000E+000;0.000000E+000;2.913493E+001;-4.601358E+001;2.913493E+001
24332000;0.000000E+000;0.000000E+000;3.032554E+001;-4.496304E+001;3.032554E+001
24344000;0.000000E+000;0.000000E+000;3.137608E+001;-4.426268E+001;3.137608E+001
24357000;0.000000E+000;0.000000E+000;3.403744E+001;-4.475293E+001;3.403744E+001
24370000;0.000000E+000;0.000000E+000;3.403744E+001;-4.433272E+001;3.403744E+001
24382000;0.000000E+000;0.000000E+000;3.382734E+001;-4.426268E+001;3.382734E+001
24394000;0.000000E+000;0.000000E+000;3.263673E+001;-4.398254E+001;3.263673E+001
24407000;0.000000E+000;0.000000E+000;3.298690E+001;-4.391250E+001;3.298690E+001
24420000;0.000000E+000;0.000000E+000;3.340712E+001;-4.510312E+001;3.340712E+001
24432000;0.000000E+000;0.000000E+000;2.983529E+001;-4.629372E+001;2.983529E+001
24444000;0.000000E+000;0.000000E+000;2.822446E+001;-4.678398E+001;2.822446E+001
24457000;0.000000E+000;0.000000E+000;3.067572E+001;-4.636376E+001;3.067572E+001
24469000;0.000000E+000;0.000000E+000;3.186633E+001;-4.524318E+001;3.186633E+001
24481000;0.000000E+000;0.000000E+000;3.235658E+001;-4.496304E+001;3.235658E+001
24493000;0.000000E+000;0.000000E+000;3.256669E+001;-4.538326E+001;3.158619E+001
24506000;0.000000E+000;0.000000E+000;3.158619E+001;-4.580347E+001;3.039558E+001
24518000;0.000000E+000;0.000000E+000;3.039558E+001;-4.496304E+001;3.137608E+001
24530000;0.000000E+000;0.000000E+000;3.221651E+001;-4.531322E+001;3.221651E+001
24543000;0.000000E+000;0.000000E+000;3.305694E+001;-4.559336E+001;3.305694E+001
24555000;0.000000E+000;0.000000E+000;3.235658E+001;-4.594354E+001;3.235658E+001
24567000;0.000000E+000;0.000000E+000;3.060568E+001;-4.622369E+001;3.060568E+001
24579000;0.000000E+000;0.000000E+000;3.060568E+001;-4.685402E+001;3.060568E+001
24592000;0.000000E+000;0.000000E+000;3.284684E+001;-4.685402E+001;3.284684E+001
24604000;0.000000E+000;0.000000E+000;3.270676E+001;-4.699408E+001;3.270676E+001
24617000;0.000000E+000;0.000000E+000;3.312698E+001;-4.608362E+001;3.312698E+001
24629000;0.000000E+000;0.000000E+000;3.473780E+001;-4.594354E+001;3.473780E+001
24641000;0.000000E+000;0.000000E+000;3.585838E+001;-4.531322E+001;3.585838E+001
24654000;0.000000E+000;0.000000E+000;3.417752E+001;-4.489301E+001;3.417752E+001
24666000;0.000000E+000;0.000000E+000;3.277679E+001;-4.454282E+001;3.277679E+001
24679000;0.000000E+000;0.000000E+000;3.039558E+001;-4.419265E+001;3.039558E+001
24691000;0.000000E+000;0.000000E+000;2.780425E+001;-4.531322E+001;2.780425E+001
24703000;0.000000E+000;0.000000E+000;2.675371E+001;-4.489301E+001;2.675371E+001
24715000;0.000000E+000;0.000000E+000;2.752410E+001;-4.510312E+001;2.752410E+001
24728000;0.000000E+000;0.000000E+000;2.913493E+001;-4.538326E+001;2.913493E+001
24740000;0.000000E+000;0.000000E+000;2.913493E+001;-4.538326E+001;2.913493E+001
24753000;0.000000E+000;0.000000E+000;3.095587E+001;-4.384247E+001;3.095587E+001
24766000;0.000000E+000;0.000000E+000;3.676884E+001;-4.069085E+001;3.676884E+001
24778000;0.000000E+000;0.000000E+000;3.676884E+001;-4.034068E+001;3.627859E+001
24790000;0.000000E+000;0.000000E+000;3.466776E+001;-4.146125E+001;3.466776E+001
24803000;0.000000E+000;0.000000E+000;3.466776E+001;-4.034068E+001;3.347715E+001
24816000;0.000000E+000;0.000000E+000;3.284684E+001;-4.041071E+001;3.284684E+001
24828000;0.000000E+000;0.000000E+000;3.130605E+001;-4.132117E+001;3.130605E+001
24841000;0.000000E+000;0.000000E+000;2.780425E+001;-4.300204E+001;2.780425E+001
24854000;0.000000E+000;0.000000E+000;2.353206E+001;-4.433272E+001;2.353206E+001
24866000;0.000000E+000;0.000000E+000;2.353206E+001;-4.461287E+001;2.353206E+001
24878000;0.000000E+000;0.000000E+000;2.556310E+001;-4.419265E+001;2.556310E+001
24891000;0.000000E+000;0.000000E+000;2.703385E+001;-4.286197E+001;2.703385E+001
24903000;0.000000E+000;0.000000E+000;2.871471E+001;-4.181143E+001;2.871471E+001
24916000;0.000000E+000;0.000000E+000;3.046561E+001;-4.153128E+001;4.240000E+001
24928000;0.000000E+000;0.000000E+000;2.969522E+001;-4.251179E+001;2.913493E+001
24941000;0.000000E+000;0.000000E+000;2.913493E+001;-4.230168E+001;2.913493E+001
24953000;0.000000E+000;0.000000E+000;3.011543E+001;-4.349229E+001;3.039558E+001
24965000;0.000000E+000;0.000000E+000;3.039558E+001;-4.349229E+001;3.970000E+001
24977000;0.000000E+000;0.000000E+000;2.780425E+001;-4.482297E+001;2.780425E+001
24990000;0.000000E+000;0.000000E+000;2.570317E+001;-4.510312E+001;2.584324E+001
25001000;0.000000E+000;0.000000E+000;2.584324E+001;-4.629372E+001;2.556310E+001
25013000;0.000000E+000;0.000000E+000;2.745407E+001;-4.468290E+001;2.745407E+001
25025000;0.000000E+000;0.000000E+000;2.787428E+001;-4.363236E+001;2.787428E+001
25037000;0.000000E+000;0.000000E+000;2.787428E+001;-4.223164E+001;2.787428E+001
25049000;0.000000E+000;0.000000E+000;2.997536E+001;-4.188147E+001;2.997536E+001
25062000;0.000000E+000;0.000000E+000;3.193637E+001;-4.139121E+001;3.193637E+001
25075000;0.000000E+000;0.000000E+000;3.270676E+001;-4.202153E+001;3.270676E+001
25087000;0.000000E+000;0.000000E+000;3.186633E+001;-4.272189E+001;3.186633E+001
25099000;0.000000E+000;0.000000E+000;3.179630E+001;-4.356232E+001;3.179630E+001
25111000;0.000000E+000;0.000000E+000;3.116597E+001;-4.489301E+001;3.116597E+001
25123000;0.000000E+000;0.000000E+000;3.109594E+001;-4.524318E+001;3.109594E+001
25136000;0.000000E+000;0.000000E+000;3.081579E+001;-4.601358E+001;3.081579E+001
25147000;0.000000E+000;0.000000E+000;2.850461E+001;-4.643380E+001;2.850461E+001
25159000;0.000000E+000;0.000000E+000;2.927500E+001;-4.552333E+001;2.927500E+001
25171000;0.000000E+000;0.000000E+000;3.053565E+001;-4.489301E+001;3.053565E+001
25184000;0.000000E+000;0.000000E+000;3.242662E+001;-4.405257E+001;3.242662E+001
25196000;0.000000E+000;0.000000E+000;3.459773E+001;-4.384247E+001;3.459773E+001
25209000;0.000000E+000;0.000000E+000;3.333709E+001;-4.342225E+001;3.333709E+001
25221000;0.000000E+000;0.000000E+000;3.228654E+001;-4.258182E+001;3.228654E+001
25233000;0.000000E+000;0.000000E+000;3.144612E+001;-4.223164E+001;3.144612E+001
25246000;0.000000E+000;0.000000E+000;3.102590E+001;-4.258182E+001;3.172626E+001
25259000;0.000000E+000;0.000000E+000;3.116597E+001;-4.482297E+001;3.116597E+001
25272000;0.000000E+000;0.000000E+000;2.913493E+001;-4.650383E+001;2.913493E+001
25284000;0.000000E+000;0.000000E+000;2.703385E+001;-4.671394E+001;2.703385E+001
25296000;0.000000E+000;0.000000E+000;2.878475E+001;-4.580347E+001;2.878475E+001
25308000;0.000000E+000;0.000000E+000;3.095587E+001;-4.580347E+001;3.095587E+001
25320000;0.000000E+000;0.000000E+000;3.277679E+001;-4.510312E+001;3.277679E+001
25332000;0.000000E+000;0.000000E+000;3.298690E+001;-4.454282E+001;3.298690E+001
25344000;0.000000E+000;0.000000E+000;3.298690E+001;-4.398254E+001;3.410748E+001
25356000;0.000000E+000;0.000000E+000;3.340712E+001;-4.335222E+001;3.340712E+001
25369000;0.000000E+000;0.000000E+000;3.326705E+001;-4.300204E+001;3.326705E+001
25382000;0.000000E+000;0.000000E+000;3.158619E+001;-4.349229E+001;3.158619E+001
25394000;0.000000E+000;0.000000E+000;3.011543E+001;-4.342225E+001;3.011543E+001
25407000;0.000000E+000;0.000000E+000;2.850461E+001;-4.307207E+001;2.850461E+001
25419000;0.000000E+000;0.000000E+000;2.808439E+001;-4.349229E+001;2.808439E+001
25432000;0.000000E+000;0.000000E+000;2.808439E+001;-4.419265E+001;2.808439E+001
25445000;0.000000E+000;0.000000E+000;2.962518E+001;-4.279193E+001;2.962518E+001
25457000;0.000000E+000;0.000000E+000;2.983529E+001;-4.237171E+001;2.983529E+001
25470000;0.000000E+000;0.000000E+000;2.997536E+001;-4.195150E+001;2.948511E+001
25482000;0.000000E+000;0.000000E+000;2.948511E+001;-4.195150E+001;2.948511E+001
25495000;0.000000E+000;0.000000E+000;3.186633E+001;-4.167135E+001;3.186633E+001
25507000;0.000000E+000;0.000000E+000;3.186633E+001;-4.167135E+001;3.186633E+001
25520000;0.000000E+000;0.000000E+000;3.263673E+001;-4.265186E+001;3.263673E+001
25533000;0.000000E+000;0.000000E+000;3.326705E+001;-4.314211E+001;3.326705E+001
25545000;0.000000E+000;0.000000E+000;3.305694E+001;-4.412261E+001;3.305694E+001
25557000;0.000000E+000;0.000000E+000;3.193637E+001;-4.426268E+001;3.193637E+001
25569000;0.000000E+000;0.000000E+000;2.983529E+001;-4.489301E+001;2.983529E+001
25581000;0.000000E+000;0.000000E+000;3.039558E+001;-4.461287E+001;3.039558E+001
25593000;0.000000E+000;0.000000E+000;3.200640E+001;-4.433272E+001;3.200640E+001
25605000;0.000000E+000;0.000000E+000;3.312698E+001;-4.440276E+001;3.312698E+001
25618000;0.000000E+000;0.000000E+000;3.424755E+001;-4.377243E+001;3.424755E+001
25630000;0.000000E+000;0.000000E+000;3.354719E+001;-4.391250E+001;3.354719E+001
25643000;0.000000E+000;0.000000E+000;3.186633E+001;-4.419265E+001;3.186633E+001
25655000;0.000000E+000;0.000000E+000;3.172626E+001;-4.468290E+001;3.172626E+001
25667000;0.000000E+000;0.000000E+000;3.214648E+001;-4.545329E+001;3.214648E+001
25680000;0.000000E+000;0.000000E+000;3.256669E+001;-4.566340E+001;3.256669E+001
25692000;0.000000E+000;0.000000E+000;3.039558E+001;-4.552333E+001;3.039558E+001
25705000;0.000000E+000;0.000000E+000;2.780425E+001;-4.573344E+001;2.780425E+001
25717000;0.000000E+000;0.000000E+000;2.682375E+001;-4.580347E+001;2.864468E+001
25730000;0.000000E+000;0.000000E+000;2.829450E+001;-4.573344E+001;2.829450E+001
25742000;0.000000E+000;0.000000E+000;2.829450E+001;-4.594354E+001;2.857464E+001
25754000;0.000000E+000;0.000000E+000;2.815443E+001;-4.594354E+001;2.815443E+001
25765000;0.000000E+000;0.000000E+000;2.829450E+001;-4.594354E+001;2.829450E+001
25777000;0.000000E+000;0.000000E+000;2.829450E+001;-4.531322E+001;2.829450E+001
25789000;0.000000E+000;0.000000E+000;2.899486E+001;-4.510312E+001;2.899486E+001
25801000;0.000000E+000;0.000000E+000;2.934504E+001;-4.517315E+001;2.934504E+001
25814000;0.000000E+000;0.000000E+000;2.843457E+001;-4.608362E+001;2.843457E+001
25826000;0.000000E+000;0.000000E+000;2.710389E+001;-4.671394E+001;2.710389E+001
25838000;0.000000E+000;0.000000E+000;2.745407E+001;-4.734426E+001;2.745407E+001
25851000;0.000000E+000;0.000000E+000;2.745407E+001;-4.734426E+001;2.745407E+001
25863000;0.000000E+000;0.000000E+000;2.829450E+001;-4.657387E+001;2.829450E+001
25876000;0.000000E+000;0.000000E+000;2.822446E+001;-4.587351E+001;2.822446E+001
25888000;0.000000E+000;0.000000E+000;3.011543E+001;-4.622369E+001;3.011543E+001
25900000;0.000000E+000;0.000000E+000;3.193637E+001;-4.566340E+001;3.193637E+001
25913000;0.000000E+000;0.000000E+000;3.263673E+001;-4.510312E+001;3.263673E+001
25925000;0.000000E+000;0.000000E+000;3.109594E+001;-4.503308E+001;3.109594E+001
25938000;0.000000E+000;0.000000E+000;3.011543E+001;-4.545329E+001;3.011543E+001
25951000;0.000000E+000;0.000000E+000;3.053565E+001;-4.510312E+001;3.053565E+001
25963000;0.000000E+000;0.000000E+000;3.067572E+001;-4.384247E+001;3.109594E+001
25975000;0.000000E+000;0.000000E+000;3.109594E+001;-4.468290E+001;2.997536E+001
25987000;0.000000E+000;0.000000E+000;2.997536E+001;-4.468290E+001;2.920497E+001
26000000;0.000000E+000;0.000000E+000;3.095587E+001;-4.517315E+001;3.095587E+001
26012000;0.000000E+000;0.000000E+000;3.256669E+001;-4.398254E+001;3.256669E+001
26025000;0.000000E+000;0.000000E+000;3.396741E+001;-4.398254E+001;3.396741E+001
26038000;0.000000E+000;0.000000E+000;3.396741E+001;-4.398254E+001;3.396741E+001
26050000;0.000000E+000;0.000000E+000;3.284684E+001;-4.272189E+001;3.179630E+001
26062000;0.000000E+000;0.000000E+000;3.137608E+001;-4.279193E+001;3.137608E+001
26075000;0.000000E+000;0.000000E+000;3.207644E+001;-4.384247E+001;3.207644E+001
26088000;0.000000E+000;0.000000E+000;3.172626E+001;-4.482297E+001;3.172626E+001
26100000;0.000000E+000;0.000000E+000;2.906489E+001;-4.440276E+001;2.906489E+001
26113000;0.000000E+000;0.000000E+000;2.843457E+001;-4.636376E+001;2.843457E+001
26125000;0.000000E+000;0.000000E+000;2.920497E+001;-4.636376E+001;2.920497E+001
26137000;0.000000E+000;0.000000E+000;2.885479E+001;-4.685402E+001;2.885479E+001
26150000;0.000000E+000;0.000000E+000;3.256669E+001;-4.573344E+001;3.256669E+001
26162000;0.000000E+000;0.000000E+000;3.431758E+001;-4.405257E+001;3.431758E+001
26174000;0.000000E+000;0.000000E+000;3.571831E+001;-4.363236E+001;3.571831E+001
26186000;0.000000E+000;0.000000E+000;3.494791E+001;-4.370240E+001;3.494791E+001
26199000;0.000000E+000;0.000000E+000;3.431758E+001;-4.258182E+001;3.431758E+001
26211000;0.000000E+000;0.000000E+000;3.564827E+001;-4.160132E+001;3.564827E+001
26223000;0.000000E+000;0.000000E+000;3.508798E+001;-4.202153E+001;3.508798E+001
26235000;0.000000E+000;0.000000E+000;3.431758E+001;-4.272189E+001;3.431758E+001
26247000;0.000000E+000;0.000000E+000;3.340712E+001;-4.188147E+001;3.340712E+001
26259000;0.000000E+000;0.000000E+000;3.186633E+001;-4.167135E+001;3.186633E+001
26271000;0.000000E+000;0.000000E+000;3.011543E+001;-4.244175E+001;3.011543E+001
26284000;0.000000E+000;0.000000E+000;2.766418E+001;-4.377243E+001;2.913493E+001
26297000;0.000000E+000;0.000000E+000;2.983529E+001;-4.230168E+001;2.983529E+001
26309000;0.000000E+000;0.000000E+000;3.095587E+001;-4.188147E+001;3.095587E+001
26321000;0.000000E+000;0.000000E+000;3.333709E+001;-4.237171E+001;3.333709E+001
26333000;0.000000E+000;0.000000E+000;3.410748E+001;-4.188147E+001;3.410748E+001
26346000;0.000000E+000;0.000000E+000;3.340712E+001;-4.209157E+001;3.340712E+001
26359000;0.000000E+000;0.000000E+000;3.431758E+001;-4.188147E+001;3.431758E+001
26371000;0.000000E+000;0.000000E+000;3.382734E+001;-4.321214E+001;3.382734E+001
26383000;0.000000E+000;0.000000E+000;3.312698E+001;-4.363236E+001;3.312698E+001
26395000;0.000000E+000;0.000000E+000;3.046561E+001;-4.440276E+001;3.046561E+001
26407000;0.000000E+000;0.000000E+000;2.815443E+001;-4.440276E+001;2.815443E+001
26419000;0.000000E+000;0.000000E+000;2.815443E+001;-4.587351E+001;2.815443E+001
26431000;0.000000E+000;0.000000E+000;2.913493E+001;-4.587351E+001;2.913493E+001
26443000;0.000000E+000;0.000000E+000;2.871471E+001;-4.566340E+001;2.871471E+001
26455000;0.000000E+000;0.000000E+000;2.773421E+001;-4.419265E+001;2.773421E+001
26467000;0.000000E+000;0.000000E+000;2.661364E+001;-4.328218E+001;2.661364E+001
26479000;0.000000E+000;0.000000E+000;2.668367E+001;-4.216161E+001;2.668367E+001
26491000;0.000000E+000;0.000000E+000;2.731400E+001;-4.132117E+001;2.731400E+001
26503000;0.000000E+000;0.000000E+000;2.801436E+001;-4.146125E+001;2.801436E+001
26515000;0.000000E+000;0.000000E+000;2.878475E+001;-4.237171E+001;2.878475E+001
26527000;0.000000E+000;0.000000E+000;2.829450E+001;-4.244175E+001;2.829450E+001
26539000;0.000000E+000;0.000000E+000;2.619342E+001;-4.321214E+001;2.619342E+001
26551000;0.000000E+000;0.000000E+000;2.549307E+001;-4.426268E+001;2.549307E+001
26563000;0.000000E+000;0.000000E+000;2.549307E+001;-4.426268E+001;2.549307E+001
26575000;0.000000E+000;0.000000E+000;2.843457E+001;-4.356232E+001;2.843457E+001
26587000;0.000000E+000;0.000000E+000;2.836454E+001;-4.321214E+001;2.836454E+001
26600000;0.000000E+000;0.000000E+000;2.927500E+001;-4.230168E+001;2.927500E+001
26613000;0.000000E+000;0.000000E+000;2.948511E+001;-4.209157E+001;2.948511E+001
26626000;0.000000E+000;0.000000E+000;2.850461E+001;-4.244175E+001;2.850461E+001
26638000;0.000000E+000;0.000000E+000;2.717393E+001;-4.167135E+001;2.717393E+001
26650000;0.000000E+000;0.000000E+000;2.843457E+001;-4.174139E+001;2.843457E+001
26663000;0.000000E+000;0.000000E+000;2.941508E+001;-4.272189E+001;2.941508E+001
26676000;0.000000E+000;0.000000E+000;3.046561E+001;-4.412261E+001;3.046561E+001
26688000;0.000000E+000;0.000000E+000;2.920497E+001;-4.587351E+001;2.920497E+001
26700000;0.000000E+000;0.000000E+000;2.738403E+001;-4.734426E+001;2.738403E+001
26713000;0.000000E+000;0.000000E+000;2.941508E+001;-4.727423E+001;2.941508E+001
26726000;0.000000E+000;0.000000E+000;3.067572E+001;-4.734426E+001;3.067572E+001
26738000;0.000000E+000;0.000000E+000;3.242662E+001;-4.629372E+001;3.242662E+001
26750000;0.000000E+000;0.000000E+000;3.109594E+001;-4.594354E+001;3.109594E+001
26763000;0.000000E+000;0.000000E+000;2.948511E+001;-4.594354E+001;2.948511E+001
26776000;0.000000E+000;0.000000E+000;2.808439E+001;-4.678398E+001;2.808439E+001
26789000;0.000000E+000;0.000000E+000;2.843457E+001;-4.671394E+001;3.930000E+001
26802000;0.000000E+000;0.000000E+000;2.752410E+001;-4.608362E+001;3.540000E+001
26814000;0.000000E+000;0.000000E+000;2.479271E+001;-4.790455E+001;2.192123E+001
26826000;0.000000E+000;0.000000E+000;1.975012E+001;-4.958541E+001;1.975012E+001
26838000;0.000000E+000;0.000000E+000;1.954001E+001;-4.958541E+001;1.954001E+001
26851000;0.000000E+000;0.000000E+000;2.199127E+001;-4.832476E+001;2.199127E+001
26864000;0.000000E+000;0.000000E+000;2.339199E+001;-4.692405E+001;2.339199E+001
26876000;0.000000E+000;0.000000E+000;2.437249E+001;-4.587351E+001;2.437249E+001
26888000;0.000000E+000;0.000000E+000;2.542303E+001;-4.545329E+001;2.542303E+001
26900000;0.000000E+000;0.000000E+000;2.682375E+001;-4.559336E+001;2.682375E+001
26913000;0.000000E+000;0.000000E+000;2.612339E+001;-4.475293E+001;2.612339E+001
26925000;0.000000E+000;0.000000E+000;2.612339E+001;-4.594354E+001;2.612339E+001
26938000;0.000000E+000;0.000000E+000;2.619342E+001;-4.762440E+001;2.619342E+001
26950000;0.000000E+000;0.000000E+000;2.521292E+001;-4.783451E+001;2.521292E+001
26962000;0.000000E+000;0.000000E+000;2.563313E+001;-4.811465E+001;2.563313E+001
26975000;0.000000E+000;0.000000E+000;2.535299E+001;-4.860491E+001;2.535299E+001
26987000;0.000000E+000;0.000000E+000;2.304181E+001;-4.923524E+001;2.304181E+001
26999000;0.000000E+000;0.000000E+000;2.346202E+001;-4.825473E+001;2.346202E+001
27012000;0.000000E+000;0.000000E+000;2.521292E+001;-4.720419E+001;2.731400E+001
27025000;0.000000E+000;0.000000E+000;2.892482E+001;-4.720419E+001;2.892482E+001
27037000;0.000000E+000;0.000000E+000;2.941508E+001;-4.706412E+001;2.941508E+001
27049000;0.000000E+000;0.000000E+000;2.864468E+001;-4.839480E+001;2.864468E+001
27061000;0.000000E+000;0.000000E+000;2.864468E+001;-4.790455E+001;2.864468E+001
27074000;0.000000E+000;0.000000E+000;2.871471E+001;-4.832476E+001;2.871471E+001
27086000;0.000000E+000;0.000000E+000;2.878475E+001;-4.741430E+001;2.878475E+001
27098000;0.000000E+000;0.000000E+000;2.850461E+001;-4.713416E+001;2.850461E+001
27109000;0.000000E+000;0.000000E+000;2.598331E+001;-4.888505E+001;2.598331E+001
27121000;0.000000E+000;0.000000E+000;2.381220E+001;-4.972548E+001;2.381220E+001
27132000;0.000000E+000;0.000000E+000;2.577321E+001;-4.755437E+001;2.577321E+001
27145000;0.000000E+000;0.000000E+000;2.647357E+001;-4.615366E+001;2.647357E+001
27157000;0.000000E+000;0.000000E+000;2.640353E+001;-4.678398E+001;2.640353E+001
27170000;0.000000E+000;0.000000E+000;2.549307E+001;-4.769444E+001;2.549307E+001
27182000;0.000000E+000;0.000000E+000;2.409235E+001;-4.839480E+001;2.409235E+001
27194000;0.000000E+000;0.000000E+000;2.276167E+001;-4.860491E+001;2.276167E+001
27206000;0.000000E+000;0.000000E+000;2.367213E+001;-4.895509E+001;2.367213E+001
27218000;0.000000E+000;0.000000E+000;2.458260E+001;-4.825473E+001;2.458260E+001
27230000;0.000000E+000;0.000000E+000;2.402231E+001;-4.895509E+001;2.402231E+001
27243000;0.000000E+000;0.000000E+000;2.255156E+001;-4.944534E+001;2.255156E+001
27255000;0.000000E+000;0.000000E+000;2.185120E+001;-5.042584E+001;2.185120E+001
27267000;0.000000E+000;0.000000E+000;2.185120E+001;-5.042584E+001;2.185120E+001
27281000;0.000000E+000;0.000000E+000;2.479271E+001;-4.825473E+001;2.479271E+001
27294000;0.000000E+000;0.000000E+000;2.563313E+001;-4.713416E+001;2.563313E+001
27306000;0.000000E+000;0.000000E+000;2.549307E+001;-4.601358E+001;2.549307E+001
27318000;0.000000E+000;0.000000E+000;2.731400E+001;-4.510312E+001;2.731400E+001
27330000;0.000000E+000;0.000000E+000;2.955515E+001;-4.538326E+001;2.955515E+001
27342000;0.000000E+000;0.000000E+000;2.850461E+001;-4.573344E+001;2.850461E+001
27354000;0.000000E+000;0.000000E+000;2.654360E+001;-4.608362E+001;2.514289E+001
27367000;0.000000E+000;0.000000E+000;2.507285E+001;-4.783451E+001;2.507285E+001
27380000;0.000000E+000;0.000000E+000;2.549307E+001;-4.888505E+001;2.549307E+001
27392000;0.000000E+000;0.000000E+000;2.577321E+001;-4.867494E+001;2.577321E+001
27403000;0.000000E+000;0.000000E+000;2.430246E+001;-5.049588E+001;2.430246E+001
27415000;0.000000E+000;0.000000E+000;2.507285E+001;-4.965545E+001;2.507285E+001
27428000;0.000000E+000;0.000000E+000;2.500281E+001;-4.923524E+001;2.500281E+001
27440000;0.000000E+000;0.000000E+000;2.815443E+001;-4.888505E+001;2.815443E+001
27453000;0.000000E+000;0.000000E+000;3.088583E+001;-4.874498E+001;3.088583E+001
27465000;0.000000E+000;0.000000E+000;3.116597E+001;-4.860491E+001;3.116597E+001
27478000;0.000000E+000;0.000000E+000;3.088583E+001;-4.846484E+001;3.088583E+001
27491000;0.000000E+000;0.000000E+000;3.242662E+001;-4.720419E+001;3.242662E+001
27504000;0.000000E+000;0.000000E+000;3.382734E+001;-4.678398E+001;3.382734E+001
27517000;0.000000E+000;0.000000E+000;3.242662E+001;-4.678398E+001;3.242662E+001
27529000;0.000000E+000;0.000000E+000;2.976525E+001;-4.629372E+001;2.976525E+001
27542000;0.000000E+000;0.000000E+000;2.717393E+001;-4.622369E+001;2.528296E+001
27554000;0.000000E+000;0.000000E+000;2.640353E+001;-4.517315E+001;2.640353E+001
27566000;0.000000E+000;0.000000E+000;2.640353E+001;-4.475293E+001;2.710389E+001
27579000;0.000000E+000;0.000000E+000;2.794432E+001;-4.475293E+001;2.794432E+001
27592000;0.000000E+000;0.000000E+000;2.829450E+001;-4.489301E+001;2.829450E+001
27604000;0.000000E+000;0.000000E+000;2.759414E+001;-4.384247E+001;2.759414E+001
27617000;0.000000E+000;0.000000E+000;2.710389E+001;-4.335222E+001;2.710389E+001
27629000;0.000000E+000;0.000000E+000;2.892482E+001;-4.335222E+001;2.892482E+001
27642000;0.000000E+000;0.000000E+000;2.913493E+001;-4.405257E+001;2.913493E+001
27654000;0.000000E+000;0.000000E+000;2.780425E+001;-4.482297E+001;2.780425E+001
27667000;0.000000E+000;0.000000E+000;2.773421E+001;-4.580347E+001;2.773421E+001
27679000;0.000000E+000;0.000000E+000;2.689378E+001;-4.748434E+001;2.689378E+001
27692000;0.000000E+000;0.000000E+000;2.493278E+001;-4.860491E+001;2.493278E+001
27704000;0.000000E+000;0.000000E+000;2.493278E+001;-4.860491E+001;2.493278E+001
27717000;0.000000E+000;0.000000E+000;2.458260E+001;-4.881501E+001;2.458260E+001
27730000;0.000000E+000;0.000000E+000;2.668367E+001;-4.972548E+001;2.668367E+001
27743000;0.000000E+000;0.000000E+000;2.668367E+001;-4.881501E+001;2.668367E+001
27755000;0.000000E+000;0.000000E+000;2.738403E+001;-4.916519E+001;2.738403E+001
27767000;0.000000E+000;0.000000E+000;2.703385E+001;-4.965545E+001;2.703385E+001
27779000;0.000000E+000;0.000000E+000;2.626346E+001;-5.007566E+001;2.626346E+001
27791000;0.000000E+000;0.000000E+000;2.605335E+001;-4.944534E+001;2.605335E+001
27804000;0.000000E+000;0.000000E+000;2.640353E+001;-4.895509E+001;2.640353E+001
27817000;0.000000E+000;0.000000E+000;2.668367E+001;-4.944534E+001;2.668367E+001
27828000;0.000000E+000;0.000000E+000;2.472267E+001;-5.056591E+001;2.472267E+001
27841000;0.000000E+000;0.000000E+000;2.472267E+001;-4.895509E+001;2.472267E+001
27854000;0.000000E+000;0.000000E+000;2.605335E+001;-4.720419E+001;2.605335E+001
27866000;0.000000E+000;0.000000E+000;2.731400E+001;-4.587351E+001;2.731400E+001
27879000;0.000000E+000;0.000000E+000;2.696382E+001;-4.482297E+001;2.696382E+001
27891000;0.000000E+000;0.000000E+000;2.570317E+001;-4.419265E+001;2.570317E+001
27904000;0.000000E+000;0.000000E+000;2.556310E+001;-4.370240E+001;2.556310E+001
27916000;0.000000E+000;0.000000E+000;2.703385E+001;-4.454282E+001;2.703385E+001
27928000;0.000000E+000;0.000000E+000;2.857464E+001;-4.426268E+001;2.857464E+001
27940000;0.000000E+000;0.000000E+000;2.661364E+001;-4.545329E+001;2.661364E+001
