Timestamp;X;Y;X;Y;pit
32945000;0.000000E+000;0.000000E+000;-1.274373E+003;-1.926687E+002;-1.926687E+002
32957000;0.000000E+000;0.000000E+000;-1.220165E+003;-1.926687E+002;-1.926687E+002
32970000;0.000000E+000;0.000000E+000;-1.203497E+003;-1.851749E+002;-1.851749E+002
32982000;0.000000E+000;0.000000E+000;-1.239215E+003;-2.101077E+001;-2.101077E+001
32995000;0.000000E+000;0.000000E+000;-1.186268E+003;4.272189E+001;4.272189E+001
33008000;0.000000E+000;0.000000E+000;-1.180385E+003;1.122675E+002;1.122675E+002
33020000;0.000000E+000;0.000000E+000;-1.267650E+003;1.692767E+002;1.692767E+002
33032000;0.000000E+000;0.000000E+000;-1.314364E+003;2.019835E+002;2.054000E+002
33045000;0.000000E+000;0.000000E+000;-1.262397E+003;1.438537E+002;1.438537E+002
33057000;0.000000E+000;0.000000E+000;-1.269611E+003;7.998099E+001;1.053340E+002
33070000;0.000000E+000;0.000000E+000;-1.348331E+003;-3.305694E+001;-3.305694E+001
33082000;0.000000E+000;0.000000E+000;-1.348331E+003;-3.305694E+001;-3.305694E+001
33095000;0.000000E+000;0.000000E+000;-1.199645E+003;1.076452E+002;1.076452E+002
33107000;0.000000E+000;0.000000E+000;-1.199645E+003;1.076452E+002;1.076452E+002
33120000;0.000000E+000;0.000000E+000;-1.057402E+003;9.966107E+001;9.966107E+001
33133000;0.000000E+000;0.000000E+000;-7.265524E+002;6.919547E+001;6.919547E+001
33146000;0.000000E+000;0.000000E+000;-6.528746E+002;-6.625395E+001;-6.625395E+001
33158000;0.000000E+000;0.000000E+000;-6.357858E+002;-2.239748E+002;-2.239748E+002
33170000;0.000000E+000;0.000000E+000;-6.694731E+002;-3.770732E+002;-3.770732E+002
33183000;0.000000E+000;0.000000E+000;-7.088333E+002;-5.056591E+002;-5.056591E+002
33195000;0.000000E+000;0.000000E+000;-7.993197E+002;-5.794770E+002;-5.794770E+002
33207000;0.000000E+000;0.000000E+000;-8.276141E+002;-7.881840E+002;-7.881840E+002
33219000;0.000000E+000;0.000000E+000;-9.378506E+002;-9.882065E+002;-9.882065E+002
33232000;0.000000E+000;0.000000E+000;-9.378506E+002;-1.161195E+003;-1.161195E+003
33245000;0.000000E+000;0.000000E+000;-8.451230E+002;-1.019512E+003;-1.019512E+003
33257000;0.000000E+000;0.000000E+000;-7.203892E+002;-8.919771E+002;-8.919771E+002
33269000;0.000000E+000;0.000000E+000;-6.269613E+002;-9.239835E+002;-9.239835E+002
33282000;0.000000E+000;0.000000E+000;-5.347940E+002;-8.942883E+002;-8.942883E+002
33294000;0.000000E+000;0.000000E+000;-4.779250E+002;-9.898873E+002;-9.898873E+002
33306000;0.000000E+000;0.000000E+000;-4.246276E+002;-1.058242E+003;-1.058242E+003
33317000;0.000000E+000;0.000000E+000;-3.525607E+002;-1.216804E+003;-1.216804E+003
33330000;0.000000E+000;0.000000E+000;-3.695093E+002;-1.338106E+003;-1.338106E+003
33342000;0.000000E+000;0.000000E+000;-4.052277E+002;-1.566283E+003;-1.566283E+003
33355000;0.000000E+000;0.000000E+000;-4.438875E+002;-1.592476E+003;-1.592476E+003
33367000;0.000000E+000;0.000000E+000;-5.385760E+002;-1.689266E+003;-1.689266E+003
33379000;0.000000E+000;0.000000E+000;-5.385760E+002;-1.924166E+003;-1.924166E+003
33391000;0.000000E+000;0.000000E+000;-4.712015E+002;-1.924166E+003;-1.924166E+003
33404000;0.000000E+000;0.000000E+000;-4.436774E+002;-1.765745E+003;-1.765745E+003
33416000;0.000000E+000;0.000000E+000;-4.861191E+002;-1.771978E+003;-1.771978E+003
33428000;0.000000E+000;0.000000E+000;-5.057992E+002;-1.709156E+003;-2.384100E+003
33440000;0.000000E+000;0.000000E+000;-4.859791E+002;-1.813089E+003;-1.813089E+003
33452000;0.000000E+000;0.000000E+000;-4.653885E+002;-1.813089E+003;-1.813089E+003
33464000;0.000000E+000;0.000000E+000;-4.146825E+002;-2.024808E+003;-2.024808E+003
33476000;0.000000E+000;0.000000E+000;-4.024963E+002;-2.096034E+003;-2.096034E+003
33488000;0.000000E+000;0.000000E+000;-5.075501E+002;-2.178746E+003;-2.178746E+003
33500000;0.000000E+000;0.000000E+000;-5.639290E+002;-2.317347E+003;-2.317347E+003
33513000;0.000000E+000;0.000000E+000;-5.955853E+002;-2.555680E+003;-2.555680E+003
33525000;0.000000E+000;0.000000E+000;-6.058804E+002;-2.735322E+003;-2.735322E+003
33537000;0.000000E+000;0.000000E+000;-5.272302E+002;-2.735322E+003;-2.735322E+003
33549000;0.000000E+000;0.000000E+000;-4.285497E+002;-2.706677E+003;-2.706677E+003
33562000;0.000000E+000;0.000000E+000;-4.214060E+002;-2.746597E+003;-2.746597E+003
33574000;0.000000E+000;0.000000E+000;-3.405845E+002;-2.770830E+003;-2.770830E+003
33586000;0.000000E+000;0.000000E+000;-3.545917E+002;-2.767048E+003;-2.767048E+003
33599000;0.000000E+000;0.000000E+000;-3.089283E+002;-2.797794E+003;-2.797794E+003
33611000;0.000000E+000;0.000000E+000;-3.311297E+002;-2.880997E+003;-2.880997E+003
33623000;0.000000E+000;0.000000E+000;-3.796646E+002;-2.964759E+003;-2.964759E+003
33635000;0.000000E+000;0.000000E+000;-3.796646E+002;-3.072265E+003;-3.072265E+003
33647000;0.000000E+000;0.000000E+000;-3.922710E+002;-3.072265E+003;-3.072265E+003
33660000;0.000000E+000;0.000000E+000;-3.754624E+002;-3.172906E+003;-3.172906E+003
33672000;0.000000E+000;0.000000E+000;-3.754624E+002;-3.205473E+003;-3.205473E+003
33684000;0.000000E+000;0.000000E+000;-3.185933E+002;-3.205473E+003;-3.205473E+003
33696000;0.000000E+000;0.000000E+000;-3.244763E+002;-3.025060E+003;-3.025060E+003
33709000;0.000000E+000;0.000000E+000;-2.865168E+002;-3.025060E+003;-3.046071E+003
33722000;0.000000E+000;0.000000E+000;-2.443552E+002;-3.074016E+003;-3.074016E+003
33734000;0.000000E+000;0.000000E+000;-2.426744E+002;-3.007832E+003;-3.007832E+003
33746000;0.000000E+000;0.000000E+000;-1.788016E+002;-3.056857E+003;-3.056857E+003
33758000;0.000000E+000;0.000000E+000;-1.795720E+002;-3.225433E+003;-3.225433E+003
33770000;0.000000E+000;0.000000E+000;-2.084969E+002;-3.414950E+003;-3.414950E+003
33782000;0.000000E+000;0.000000E+000;-3.045861E+002;-3.498223E+003;-3.498223E+003
33794000;0.000000E+000;0.000000E+000;-3.566928E+002;-3.671422E+003;-3.671422E+003
33806000;0.000000E+000;0.000000E+000;-4.270089E+002;-3.671422E+003;-3.671422E+003
33818000;0.000000E+000;0.000000E+000;-4.148926E+002;-3.398982E+003;-3.398982E+003
33830000;0.000000E+000;0.000000E+000;-4.148926E+002;-3.398982E+003;-3.398982E+003
33842000;0.000000E+000;0.000000E+000;-4.227366E+002;-3.092995E+003;-2.927920E+003
33854000;0.000000E+000;0.000000E+000;-3.645368E+002;-2.824477E+003;-2.824477E+003
33866000;0.000000E+000;0.000000E+000;-2.248152E+002;-2.606946E+003;-2.606946E+003
33878000;0.000000E+000;0.000000E+000;-1.346790E+002;-2.488165E+003;-2.488165E+003
33890000;0.000000E+000;0.000000E+000;-1.346790E+002;-2.488165E+003;-2.569267E+003
33902000;0.000000E+000;0.000000E+000;-4.006053E+001;-2.558761E+003;-2.558761E+003
33914000;0.000000E+000;0.000000E+000;-1.320177E+002;-2.494398E+003;-2.494398E+003
33926000;0.000000E+000;0.000000E+000;-2.927500E+002;-2.532358E+003;-2.532358E+003
33939000;0.000000E+000;0.000000E+000;-5.198064E+002;-2.556310E+003;-2.556310E+003
33951000;0.000000E+000;0.000000E+000;-5.701622E+002;-2.583134E+003;-2.583134E+003
33963000;0.000000E+000;0.000000E+000;-5.322728E+002;-2.306632E+003;-2.306632E+003
33976000;0.000000E+000;0.000000E+000;-5.143436E+002;-2.089801E+003;-2.089801E+003
33988000;0.000000E+000;0.000000E+000;-4.861191E+002;-1.876682E+003;-1.876682E+003
34000000;0.000000E+000;0.000000E+000;-4.095699E+002;-1.863795E+003;-1.863795E+003
34012000;0.000000E+000;0.000000E+000;-4.095699E+002;-1.788086E+003;-1.788086E+003
34024000;0.000000E+000;0.000000E+000;-3.582336E+002;-1.715249E+003;-1.715249E+003
34037000;0.000000E+000;0.000000E+000;-3.372228E+002;-1.683593E+003;-1.683593E+003
34048000;0.000000E+000;0.000000E+000;-2.711790E+002;-1.745434E+003;-1.745434E+003
34061000;0.000000E+000;0.000000E+000;-3.497592E+002;-1.728906E+003;-1.728906E+003
34074000;0.000000E+000;0.000000E+000;-4.531322E+002;-1.694378E+003;-1.694378E+003
34087000;0.000000E+000;0.000000E+000;-6.123939E+002;-1.745154E+003;-1.745154E+003
34099000;0.000000E+000;0.000000E+000;-6.123939E+002;-1.745154E+003;-1.745154E+003
34110000;0.000000E+000;0.000000E+000;-5.135732E+002;-1.436436E+003;-1.436436E+003
34123000;0.000000E+000;0.000000E+000;-4.695206E+002;-1.149009E+003;-1.149009E+003
34135000;0.000000E+000;0.000000E+000;-4.305807E+002;-9.636939E+002;-9.636939E+002
34147000;0.000000E+000;0.000000E+000;-4.720419E+002;-7.488938E+002;-7.488938E+002
34158000;0.000000E+000;0.000000E+000;-5.269501E+002;-7.701847E+002;-7.701847E+002
34170000;0.000000E+000;0.000000E+000;-4.865394E+002;-5.114021E+002;-5.114021E+002
34182000;0.000000E+000;0.000000E+000;-5.672907E+002;-4.085894E+002;-4.085894E+002
34194000;0.000000E+000;0.000000E+000;-6.883127E+002;-5.045386E+002;-5.045386E+002
34206000;0.000000E+000;0.000000E+000;-7.860828E+002;-4.357633E+002;-4.357633E+002
34218000;0.000000E+000;0.000000E+000;-8.205405E+002;-3.930414E+002;-3.930414E+002
34230000;0.000000E+000;0.000000E+000;-9.236334E+002;-4.095699E+002;-4.095699E+002
34242000;0.000000E+000;0.000000E+000;-1.000393E+003;-5.392764E+002;-5.392764E+002
34255000;0.000000E+000;0.000000E+000;-9.595617E+002;-4.961343E+002;-4.961343E+002
34268000;0.000000E+000;0.000000E+000;-9.461149E+002;-2.910692E+002;-2.910692E+002
34279000;0.000000E+000;0.000000E+000;-8.967396E+002;-1.671757E+002;-1.671757E+002
34291000;0.000000E+000;0.000000E+000;-9.077352E+002;7.844019E+000;7.844019E+000
34303000;0.000000E+000;0.000000E+000;-8.444227E+002;5.560850E+001;5.560850E+001
34315000;0.000000E+000;0.000000E+000;-8.852537E+002;-7.949074E+001;-7.949074E+001
34328000;0.000000E+000;0.000000E+000;-9.129879E+002;-2.131892E+002;-2.131892E+002
34340000;0.000000E+000;0.000000E+000;-8.470841E+002;-4.821971E+002;-4.821971E+002
34353000;0.000000E+000;0.000000E+000;-8.096849E+002;-8.717368E+002;-8.717368E+002
34365000;0.000000E+000;0.000000E+000;-7.451819E+002;-1.296224E+003;-1.296224E+003
34377000;0.000000E+000;0.000000E+000;-7.983391E+002;-1.630015E+003;-1.630015E+003
34390000;0.000000E+000;0.000000E+000;-8.142372E+002;-1.752928E+003;-1.752928E+003
34402000;0.000000E+000;0.000000E+000;-6.780175E+002;-1.465711E+003;-1.465711E+003
34414000;0.000000E+000;0.000000E+000;-5.488012E+002;-1.360587E+003;-1.360587E+003
34426000;0.000000E+000;0.000000E+000;-4.758239E+002;-1.265198E+003;-1.265198E+003
34438000;0.000000E+000;0.000000E+000;-3.887692E+002;-1.341678E+003;-1.341678E+003
34450000;0.000000E+000;0.000000E+000;-3.552921E+002;-1.385730E+003;-1.385730E+003
34462000;0.000000E+000;0.000000E+000;-3.071774E+002;-1.448132E+003;-1.448132E+003
34474000;0.000000E+000;0.000000E+000;-2.372816E+002;-1.587293E+003;-1.587293E+003
34487000;0.000000E+000;0.000000E+000;-9.468852E+001;-1.762383E+003;-1.762383E+003
34499000;0.000000E+000;0.000000E+000;-2.913493E+001;-1.921785E+003;-1.921785E+003
34511000;0.000000E+000;0.000000E+000;-5.441788E+001;-2.030481E+003;-2.030481E+003
34523000;0.000000E+000;0.000000E+000;-1.098163E+002;-2.143098E+003;-2.143098E+003
34535000;0.000000E+000;0.000000E+000;-1.098163E+002;-2.256276E+003;-2.256276E+003
34547000;0.000000E+000;0.000000E+000;-6.583373E+001;-2.226511E+003;-2.226511E+003
34559000;0.000000E+000;0.000000E+000;1.266249E+002;-2.239188E+003;-2.239188E+003
34571000;0.000000E+000;0.000000E+000;2.926100E+002;-2.290104E+003;-2.290104E+003
34583000;0.000000E+000;0.000000E+000;3.961930E+002;-2.416729E+003;-2.416729E+003
34595000;0.000000E+000;0.000000E+000;4.821971E+002;-2.472547E+003;-2.472547E+003
34607000;0.000000E+000;0.000000E+000;5.478207E+002;-2.628377E+003;-2.628377E+003
34619000;0.000000E+000;0.000000E+000;6.200978E+002;-2.639863E+003;-2.639863E+003
34631000;0.000000E+000;0.000000E+000;6.923048E+002;-2.803047E+003;-2.803047E+003
34644000;0.000000E+000;0.000000E+000;6.854413E+002;-3.014835E+003;-3.014835E+003
34656000;0.000000E+000;0.000000E+000;5.916632E+002;-3.214157E+003;-3.214157E+003
34668000;0.000000E+000;0.000000E+000;5.437587E+002;-3.472309E+003;-3.472309E+003
34680000;0.000000E+000;0.000000E+000;5.353544E+002;-3.582896E+003;-3.582896E+003
34692000;0.000000E+000;0.000000E+000;7.121950E+002;-3.582266E+003;-3.582266E+003
34705000;0.000000E+000;0.000000E+000;8.014908E+002;-3.541575E+003;-3.541575E+003
34717000;0.000000E+000;0.000000E+000;8.486249E+002;-3.574492E+003;-3.574492E+003
34729000;0.000000E+000;0.000000E+000;8.402206E+002;-3.615463E+003;-3.615463E+003
34741000;0.000000E+000;0.000000E+000;8.842731E+002;-3.622396E+003;-3.622396E+003
34754000;0.000000E+000;0.000000E+000;8.725071E+002;-3.537863E+003;-3.537863E+003
34766000;0.000000E+000;0.000000E+000;7.597494E+002;-3.555862E+003;-3.555862E+003
34778000;0.000000E+000;0.000000E+000;7.491739E+002;-3.622606E+003;-3.622606E+003
34790000;0.000000E+000;0.000000E+000;7.780988E+002;-3.817026E+003;-3.817026E+003
34802000;0.000000E+000;0.000000E+000;7.784489E+002;-4.020130E+003;-4.020130E+003
34815000;0.000000E+000;0.000000E+000;6.527345E+002;-4.178762E+003;-4.178762E+003
34827000;0.000000E+000;0.000000E+000;6.438400E+002;-4.306016E+003;-4.306016E+003
34839000;0.000000E+000;0.000000E+000;6.438400E+002;-4.156350E+003;-3.945402E+003
34851000;0.000000E+000;0.000000E+000;7.453920E+002;-3.945402E+003;-3.945402E+003
34863000;0.000000E+000;0.000000E+000;8.509361E+002;-3.947083E+003;-3.947083E+003
34875000;0.000000E+000;0.000000E+000;8.867944E+002;-4.025103E+003;-3.902960E+003
34887000;0.000000E+000;0.000000E+000;8.077940E+002;-3.902960E+003;-3.902960E+003
34900000;0.000000E+000;0.000000E+000;7.470028E+002;-3.779767E+003;-3.991416E+003
34913000;0.000000E+000;0.000000E+000;6.694731E+002;-3.991416E+003;-3.991416E+003
34925000;0.000000E+000;0.000000E+000;5.915931E+002;-3.891404E+003;-3.891404E+003
34937000;0.000000E+000;0.000000E+000;4.620968E+002;-4.082532E+003;-4.082532E+003
34949000;0.000000E+000;0.000000E+000;2.424643E+002;-4.262594E+003;-4.262594E+003
34960000;0.000000E+000;0.000000E+000;6.072112E+001;-4.252089E+003;-4.252089E+003
34972000;0.000000E+000;0.000000E+000;-1.178004E+002;-4.252089E+003;-4.252089E+003
34984000;0.000000E+000;0.000000E+000;-1.178004E+002;-3.886642E+003;-3.886642E+003
34996000;0.000000E+000;0.000000E+000;-1.549894E+002;-3.723108E+003;-3.723108E+003
35008000;0.000000E+000;0.000000E+000;-1.839843E+002;-3.600335E+003;-4.807800E+003
35021000;0.000000E+000;0.000000E+000;-2.623545E+002;-3.183972E+003;-3.183972E+003
35034000;0.000000E+000;0.000000E+000;-4.558636E+002;-3.066171E+003;-3.066171E+003
35046000;0.000000E+000;0.000000E+000;-5.207869E+002;-2.968331E+003;-2.968331E+003
35059000;0.000000E+000;0.000000E+000;-7.775385E+002;-2.872592E+003;-2.872592E+003
35072000;0.000000E+000;0.000000E+000;-9.082955E+002;-2.948581E+003;-2.948581E+003
35085000;0.000000E+000;0.000000E+000;-9.982216E+002;-2.912723E+003;-2.912723E+003
35097000;0.000000E+000;0.000000E+000;-1.154261E+003;-2.909641E+003;-2.909641E+003
35110000;0.000000E+000;0.000000E+000;-1.210430E+003;-2.945289E+003;-2.945289E+003
35122000;0.000000E+000;0.000000E+000;-1.046967E+003;-2.587056E+003;-2.587056E+003
35134000;0.000000E+000;0.000000E+000;-8.919771E+002;-2.249413E+003;-2.249413E+003
35147000;0.000000E+000;0.000000E+000;-8.284546E+002;-1.921785E+003;-1.921785E+003
35160000;0.000000E+000;0.000000E+000;-7.581385E+002;-1.797191E+003;-1.797191E+003
35172000;0.000000E+000;0.000000E+000;-6.977676E+002;-1.640381E+003;-1.640381E+003
35185000;0.000000E+000;0.000000E+000;-7.217899E+002;-1.557038E+003;-1.557038E+003
35197000;0.000000E+000;0.000000E+000;-8.101051E+002;-1.460458E+003;-1.460458E+003
35209000;0.000000E+000;0.000000E+000;-8.551382E+002;-1.476006E+003;-1.476006E+003
35221000;0.000000E+000;0.000000E+000;-8.447029E+002;-1.389092E+003;-1.389092E+003
35233000;0.000000E+000;0.000000E+000;-8.228517E+002;-1.444490E+003;-1.444490E+003
35246000;0.000000E+000;0.000000E+000;-8.360184E+002;-1.484761E+003;-1.484761E+003
35258000;0.000000E+000;0.000000E+000;-8.535975E+002;-1.484761E+003;-1.484761E+003
35270000;0.000000E+000;0.000000E+000;-7.319451E+002;-1.140815E+003;-1.140815E+003
35282000;0.000000E+000;0.000000E+000;-6.177166E+002;-8.218712E+002;-8.218712E+002
35294000;0.000000E+000;0.000000E+000;-6.016783E+002;-5.981766E+002;-5.981766E+002
35306000;0.000000E+000;0.000000E+000;-6.460811E+002;-3.557823E+002;-3.557823E+002
35318000;0.000000E+000;0.000000E+000;-6.458010E+002;-1.446942E+002;-1.446942E+002
35330000;0.000000E+000;0.000000E+000;-6.583374E+002;8.593404E+001;8.593404E+001
35343000;0.000000E+000;0.000000E+000;-6.480421E+002;1.905677E+002;1.905677E+002
35355000;0.000000E+000;0.000000E+000;-6.869821E+002;2.849060E+002;2.849060E+002
35367000;0.000000E+000;0.000000E+000;-6.669518E+002;1.640941E+002;1.640941E+002
35380000;0.000000E+000;0.000000E+000;-6.658312E+002;-1.243137E+002;-1.243137E+002
35393000;0.000000E+000;0.000000E+000;-8.002300E+002;-1.620630E+002;-1.620630E+002
35405000;0.000000E+000;0.000000E+000;-8.349679E+002;-4.715517E+002;-4.715517E+002
35416000;0.000000E+000;0.000000E+000;-7.729161E+002;-7.220700E+001;-7.220700E+001
35428000;0.000000E+000;0.000000E+000;-6.647106E+002;1.422429E+002;1.422429E+002
35441000;0.000000E+000;0.000000E+000;-7.117747E+002;8.698457E+001;8.698457E+001
35453000;0.000000E+000;0.000000E+000;-7.558273E+002;2.239748E+002;2.239748E+002
35465000;0.000000E+000;0.000000E+000;-7.992496E+002;2.842057E+002;2.842057E+002
35477000;0.000000E+000;0.000000E+000;-8.419014E+002;2.401531E+002;2.401531E+002
35489000;0.000000E+000;0.000000E+000;-9.595617E+002;-8.964594E+000;-8.964594E+000
35501000;0.000000E+000;0.000000E+000;-9.722382E+002;-1.904976E+002;-1.904976E+002
35514000;0.000000E+000;0.000000E+000;-9.945797E+002;-2.761515E+002;-2.761515E+002
35527000;0.000000E+000;0.000000E+000;-9.881364E+002;-6.146349E+002;-6.146349E+002
35540000;0.000000E+000;0.000000E+000;-1.230320E+003;-6.802586E+002;-6.802586E+002
35552000;0.000000E+000;0.000000E+000;-1.155452E+003;-3.872985E+002;-3.872985E+002
35565000;0.000000E+000;0.000000E+000;-1.162596E+003;-1.308270E+002;-1.308270E+002
35576000;0.000000E+000;0.000000E+000;-1.106427E+003;1.907778E+002;1.907778E+002
35589000;0.000000E+000;0.000000E+000;-1.025746E+003;3.816956E+001;3.816956E+001
35601000;0.000000E+000;0.000000E+000;-9.633437E+002;1.351693E+001;1.351693E+001
35613000;0.000000E+000;0.000000E+000;-9.599119E+002;2.063958E+002;2.063958E+002
35625000;0.000000E+000;0.000000E+000;-8.902962E+002;7.451820E+001;7.451820E+001
35637000;0.000000E+000;0.000000E+000;-8.902962E+002;7.451820E+001;7.451820E+001
35650000;0.000000E+000;0.000000E+000;-9.890469E+002;9.650946E+001;-5.805975E+001
35662000;0.000000E+000;0.000000E+000;-1.056001E+003;-1.089058E+002;-1.089058E+002
35674000;0.000000E+000;0.000000E+000;-1.204897E+003;-2.377719E+002;-2.377719E+002
35686000;0.000000E+000;0.000000E+000;-1.272552E+003;-5.871809E+002;-5.871809E+002
35698000;0.000000E+000;0.000000E+000;-1.157343E+003;-4.032667E+002;-4.032667E+002
35710000;0.000000E+000;0.000000E+000;-9.889067E+002;-2.518491E+002;-2.518491E+002
35722000;0.000000E+000;0.000000E+000;-9.571105E+002;1.890969E+000;1.890969E+000
35735000;0.000000E+000;0.000000E+000;-8.666942E+002;1.335584E+002;1.335584E+002
35748000;0.000000E+000;0.000000E+000;-8.382596E+002;4.265186E+001;4.265186E+001
35761000;0.000000E+000;0.000000E+000;-8.800710E+002;-3.858978E+001;-3.858978E+001
35773000;0.000000E+000;0.000000E+000;-9.073850E+002;3.999049E+001;3.999049E+001
35785000;0.000000E+000;0.000000E+000;-9.528383E+002;1.237534E+002;1.237534E+002
35798000;0.000000E+000;0.000000E+000;-8.991208E+002;1.903575E+002;1.903575E+002
35811000;0.000000E+000;0.000000E+000;-8.776898E+002;7.122649E+001;7.122649E+001
35823000;0.000000E+000;0.000000E+000;-9.071049E+002;9.510874E+001;9.510874E+001
35835000;0.000000E+000;0.000000E+000;-9.071049E+002;-3.095586E+002;-3.095586E+002
35848000;0.000000E+000;0.000000E+000;-8.085643E+002;-4.944534E+001;-4.944534E+001
35861000;0.000000E+000;0.000000E+000;-7.066622E+002;2.164109E+002;2.164109E+002
35874000;0.000000E+000;0.000000E+000;-6.097325E+002;2.712490E+002;2.712490E+002
35887000;0.000000E+000;0.000000E+000;-6.644305E+002;4.093598E+002;4.093598E+002
35899000;0.000000E+000;0.000000E+000;-6.824998E+002;5.442489E+002;5.442489E+002
35911000;0.000000E+000;0.000000E+000;-7.334860E+002;3.727310E+002;6.016000E+002
35923000;0.000000E+000;0.000000E+000;-8.738378E+002;1.178704E+002;1.178704E+002
35936000;0.000000E+000;0.000000E+000;-1.024975E+003;1.178704E+002;2.311184E+000
35949000;0.000000E+000;0.000000E+000;-1.114411E+003;-8.901562E+001;-8.901562E+001
35962000;0.000000E+000;0.000000E+000;-1.139764E+003;-1.079953E+002;-1.079953E+002
35974000;0.000000E+000;0.000000E+000;-1.251401E+003;-1.079953E+002;-1.079953E+002
35986000;0.000000E+000;0.000000E+000;-1.227939E+003;2.240448E+002;2.240448E+002
35998000;0.000000E+000;0.000000E+000;-1.227939E+003;2.240448E+002;2.240448E+002
36010000;0.000000E+000;0.000000E+000;-1.206088E+003;5.359846E+002;7.058217E+002
36023000;0.000000E+000;0.000000E+000;-1.112380E+003;9.318976E+002;9.318976E+002
36036000;0.000000E+000;0.000000E+000;-1.138573E+003;1.007396E+003;1.007396E+003
36049000;0.000000E+000;0.000000E+000;-1.100544E+003;9.442238E+002;9.442238E+002
36062000;0.000000E+000;0.000000E+000;-1.123656E+003;7.770482E+002;7.770482E+002
36075000;0.000000E+000;0.000000E+000;-1.180175E+003;8.267737E+002;8.267737E+002
36087000;0.000000E+000;0.000000E+000;-1.228149E+003;6.209382E+002;6.209382E+002
36099000;0.000000E+000;0.000000E+000;-1.233892E+003;5.964957E+002;5.964957E+002
36111000;0.000000E+000;0.000000E+000;-1.267650E+003;4.241374E+002;4.241374E+002
36123000;0.000000E+000;0.000000E+000;-1.267650E+003;3.294488E+002;3.294488E+002
36136000;0.000000E+000;0.000000E+000;-1.213932E+003;6.071412E+002;6.071412E+002
36148000;0.000000E+000;0.000000E+000;-1.043465E+003;7.911954E+002;7.911954E+002
36159000;0.000000E+000;0.000000E+000;-9.745494E+002;9.353293E+002;9.353293E+002
36171000;0.000000E+000;0.000000E+000;-9.290961E+002;7.830713E+002;7.830713E+002
36184000;0.000000E+000;0.000000E+000;-9.523481E+002;7.705349E+002;7.705349E+002
36196000;0.000000E+000;0.000000E+000;-9.780512E+002;8.472242E+002;8.472242E+002
36209000;0.000000E+000;0.000000E+000;-1.001233E+003;5.495717E+002;5.495717E+002
36221000;0.000000E+000;0.000000E+000;-1.069378E+003;5.032779E+002;5.032779E+002
36233000;0.000000E+000;0.000000E+000;-1.093190E+003;3.135507E+002;3.135507E+002
36245000;0.000000E+000;0.000000E+000;-1.179054E+003;1.128979E+002;1.128979E+002
36257000;0.000000E+000;0.000000E+000;-1.295384E+003;-3.711902E+000;-3.711902E+000
36270000;0.000000E+000;0.000000E+000;-1.295384E+003;-3.711902E+000;-3.711902E+000
36282000;0.000000E+000;0.000000E+000;-1.234172E+003;1.040033E+002;1.040033E+002
36294000;0.000000E+000;0.000000E+000;-1.214703E+003;3.030453E+002;3.030453E+002
36307000;0.000000E+000;0.000000E+000;-1.119244E+003;4.726022E+002;4.726022E+002
36319000;0.000000E+000;0.000000E+000;-1.055021E+003;6.830600E+002;6.830600E+002
36332000;0.000000E+000;0.000000E+000;-9.577408E+002;8.165485E+002;8.165485E+002
36344000;0.000000E+000;0.000000E+000;-9.681761E+002;9.545192E+002;9.545192E+002
36356000;0.000000E+000;0.000000E+000;-9.559199E+002;7.738265E+002;7.738265E+002
36368000;0.000000E+000;0.000000E+000;-9.823234E+002;7.966583E+002;7.966583E+002
36381000;0.000000E+000;0.000000E+000;-9.522079E+002;7.576483E+002;7.576483E+002
36392000;0.000000E+000;0.000000E+000;-1.071829E+003;7.011293E+002;7.011293E+002
36405000;0.000000E+000;0.000000E+000;-1.092770E+003;5.481008E+002;5.481008E+002
36418000;0.000000E+000;0.000000E+000;-1.136402E+003;4.825473E+002;4.825473E+002
36430000;0.000000E+000;0.000000E+000;-1.017201E+003;6.529446E+002;6.529446E+002
36443000;0.000000E+000;0.000000E+000;-8.671843E+002;8.149376E+002;8.149376E+002
36456000;0.000000E+000;0.000000E+000;-8.247426E+002;8.859540E+002;8.859540E+002
36469000;0.000000E+000;0.000000E+000;-8.586401E+002;9.115172E+002;9.115172E+002
36481000;0.000000E+000;0.000000E+000;-9.342087E+002;8.496054E+002;8.496054E+002
36494000;0.000000E+000;0.000000E+000;-1.007536E+003;8.662740E+002;8.662740E+002
36507000;0.000000E+000;0.000000E+000;-1.062515E+003;6.523143E+002;6.523143E+002
36519000;0.000000E+000;0.000000E+000;-1.015590E+003;4.868895E+002;4.868895E+002
36532000;0.000000E+000;0.000000E+000;-1.019092E+003;4.562838E+002;4.562838E+002
36544000;0.000000E+000;0.000000E+000;-9.920584E+002;3.647469E+002;3.647469E+002
36557000;0.000000E+000;0.000000E+000;-1.042624E+003;2.339899E+002;2.339899E+002
36568000;0.000000E+000;0.000000E+000;-1.016431E+003;2.916294E+002;2.916294E+002
36580000;0.000000E+000;0.000000E+000;-8.556284E+002;3.087182E+002;3.087182E+002
36593000;0.000000E+000;0.000000E+000;-7.752273E+002;4.608362E+002;4.608362E+002
36606000;0.000000E+000;0.000000E+000;-7.617103E+002;5.227479E+002;5.227479E+002
36618000;0.000000E+000;0.000000E+000;-7.935767E+002;6.493027E+002;6.493027E+002
36630000;0.000000E+000;0.000000E+000;-8.361585E+002;7.122650E+002;7.122650E+002
36643000;0.000000E+000;0.000000E+000;-8.942183E+002;5.596568E+002;5.596568E+002
